FP,signalAhead,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333394083.avi_image20.png,760,170,802,203
TP,signalAhead,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333394083.avi_image20.png,803,182,849,228
FP,merge,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image13.png,582,146,604,169
TP,pedestrianCrossing,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396084.avi_image1.png,734,57,818,140
FP,unknown,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396084.avi_image1.png,475,246,587,310
FP,addedLane,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1333392474.avi_image5.png,0,0,0,0
FP,speedLimit35,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546092.avi_image4.png,76,116,107,143
FP,speedLimit65,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866727.avi_image3.png,0,0,0,0
TP,laneEnds,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395491.avi_image1.png,716,10,814,108
FP,speedLimit30,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395491.avi_image1.png,977,165,999,189
FP,speedLimit30,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395491.avi_image1.png,580,41,602,74
FP,rightLaneMustTurn,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546986.avi_image3.png,0,0,0,0
FP,speedLimit35,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333393715.avi_image4.png,0,0,0,0
FP,unknown,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330545914.avi_image11.png,0,0,0,0
FP,stop,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image0.png,709,169,737,194
FP,speedLimit35,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit35_1333393320.avi_image10.png,0,0,0,0
FP,stop,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333394828.avi_image14.png,467,89,503,119
FP,stop,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333394828.avi_image14.png,467,89,503,119
FP,stop,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image5.png,0,0,0,0
FP,pedestrianCrossing,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1333389986.avi_image0.png,0,0,0,0
FP,speedLimit35,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866476.avi_image2.png,0,0,0,0
FP,speedLimit25,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333396016.avi_image9.png,0,0,0,0
TP,signalAhead,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333388784.avi_image12.png,554,166,584,197
FP,unknown,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333388784.avi_image12.png,139,137,164,163
FP,speedLimit35,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333395252.avi_image0.png,101,156,137,177
FP,turnRight,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/turnRight_1333397499.avi_image9.png,0,0,0,0
FP,unknown,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yieldAhead_1333395674.avi_image5.png,0,0,0,0
FP,unknown,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331867240.avi_image1.png,0,0,0,0
FP,signalAhead,vid11/frameAnnotations-MVI_0123.MOV_annotations/signalAhead_1324867127.avi_image7.png,0,0,0,0
FP,stop,aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image16.png,268,172,305,193
FP,stop,aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image16.png,215,148,241,184
FP,stop,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image12.png,0,0,0,0
FP,laneEnds,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/laneEnds_1330547145.avi_image6.png,0,0,0,0
FP,stop,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333392856.avi_image20.png,22,256,61,280
FP,addedLane,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1331866567.avi_image11.png,0,0,0,0
FP,unknown,vid10/frameAnnotations-MVI_0122.MOV_annotations/signalAhead_1324866992.avi_image5.png,483,197,503,227
FP,unknown,vid10/frameAnnotations-MVI_0122.MOV_annotations/signalAhead_1324866992.avi_image5.png,483,197,503,227
FP,speedLimit25,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330547196.avi_image1.png,294,228,318,254
FP,unknown,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/curveRight_1331866657.avi_image3.png,0,0,0,0
TP,speedLimit25,aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333396016.avi_image10.png,728,140,759,176
FP,addedLane,aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865410.avi_image1.png,0,0,0,0
FP,laneEnds,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333394350.avi_image5.png,548,200,571,224
FP,signalAhead,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image4.png,0,0,0,0
FP,speedLimit25,aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330545914.avi_image16.png,0,0,0,0
FP,keepRight,aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393550.avi_image15.png,863,148,896,193
FP,unknown,aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866722.avi_image12.png,0,0,0,0
